Date,RV_Forecast,MonthlySigma
19900810,17.1438143402997,0.0119526197757018
19900813,16.0089536874224,0.0115502358155661
19900814,14.9992674789273,0.0111800668896804
19900815,15.552689094038,0.0113844517852339
19900816,16.237515182255,0.0116323955623419
19900817,17.1458409658416,0.0119533262336757
19900820,16.1225924445835,0.0115911577091417
19900821,19.9190324325843,0.0128837858154427
19900822,18.676498771014,0.0124754755323575
19900823,21.822246036012,0.013485253067707
19900824,20.4931012012895,0.0130681231760372
19900827,22.9137004228072,0.0138183755746974
19900828,19.9141282736689,0.0128821996936564
19900829,19.5420435646752,0.0127612837535634
19900830,18.2949037312358,0.0123473693997398
19900831,18.0524418420841,0.0122652768150866
19900904,16.2945451479512,0.0116528055091006
19900905,16.0947634156171,0.0115811497038712
19900906,15.9799118576937,0.0115397544231863
19900907,15.916794900389,0.0115169421941434
19900910,16.6106019164826,0.0117652744395256
19900911,15.8772037701797,0.0115026097655343
19900912,15.4792975083998,0.0113575589764408
19900913,16.9271034556692,0.011876834404163
19900914,16.5345809642908,0.0117383207786473
19900917,16.1890336374087,0.0116150167302967
19900918,16.5618014077113,0.0117479790487951
19900919,16.2149581723446,0.011624312944695
19900920,16.8808856139806,0.011860609039302
19900921,16.4641358251538,0.0117132886874815
19900924,17.7629669804865,0.0121665412027161
19900925,16.54581572475,0.0117423080229676
19900926,16.8231705420625,0.0118403162056814
19900927,18.1156032471731,0.0122867147925354
19900928,19.4312242240424,0.0127250488617406
19901001,19.0052937330143,0.0125848102002024
19901002,19.2576364036677,0.0126680820712489
19901003,18.7387708637293,0.012496256393993
19901004,18.4555036733263,0.0124014460424737
19901005,20.1176040096633,0.0129478453837126
19901008,18.427395605009,0.0123919986298313
19901009,19.2397456077618,0.0126621962312237
19901010,19.5311012561198,0.0127577104973554
19901011,20.4907958226828,0.0130673881038136
19901012,20.1933086869613,0.0129721845651125
19901015,20.4280365202944,0.0130473613297525
19901016,19.9761081264204,0.0129022311140426
19901017,19.6671781063581,0.01280207603814
19901018,19.6262416212909,0.0127887455800308
19901019,20.0299681689659,0.0129196130517926
19901022,18.9061779339762,0.0125519513535998
19901023,18.8780905352929,0.0125426241722951
19901024,18.6222677322324,0.0124573498158826
19901025,18.6597582562208,0.0124698831377245
19901026,18.1480233755408,0.0122977041812489
19901029,18.0921698113713,0.0122787654819785
19901030,18.2031954058686,0.0123163831967386
19901031,18.0881663241578,0.0122774068665978
19901101,18.3406076014302,0.0123627827239091
19901102,17.5458209654255,0.0120919466882665
19901105,17.3631099154355,0.0120288229943178
19901106,17.1301722684198,0.0119478632219391
19901107,16.9163351685303,0.0118730560403694
19901108,17.077932978673,0.0119296315180146
19901109,17.2534072872514,0.0119907628639895
19901112,16.6373333146873,0.0117747375465044
19901113,16.224970423643,0.0116279012235094
19901114,15.9289612413553,0.0115213429632991
19901115,16.1947989960887,0.0116170847591269
19901116,16.2522036919402,0.0116376557246796
19901119,16.4089796684071,0.01169365200597
19901120,15.6939322004813,0.0114360293956139
19901121,15.7682995661568,0.0114630927931619
19901123,15.2440315806925,0.0112709181749213
19901126,16.6951507241118,0.0117951793557481
19901127,15.7721230571944,0.0114644824920252
19901128,15.5915414313617,0.0113986627254259
19901129,15.868620234217,0.0114995000739949
19901130,16.3240380736627,0.0116633464586222
19901203,15.3227644452407,0.0112999868898304
19901204,16.5961554102077,0.0117601571029074
19901205,15.7375411711927,0.0114519071087136
19901206,17.4761264832596,0.0120679073314513
19901207,16.2919947178179,0.0116518935220196
19901210,16.1441968904499,0.0115989212466972
19901211,15.4398026895443,0.0113430605399455
19901212,15.3628954363944,0.0113147747938976
19901213,14.9091519677466,0.0111464314049186
19901214,14.8638749681103,0.0111294934626088
19901217,14.4380336283916,0.0109689081910308
19901218,15.9695711736371,0.0115360201014175
19901219,14.6605817911717,0.0110531224061996
19901220,16.1959867319069,0.0116175107531357
19901221,15.1520973544761,0.0112368802589494
19901224,14.9079021048788,0.0111459641817412
19901226,14.3501160983119,0.0109354607044818
19901227,14.3707456678336,0.0109433182307111
19901228,13.8527672600286,0.0107442881182005
19901231,13.424919025553,0.0105770660021077
19910102,14.285875072527,0.0109109559131052
19910103,14.6676214125049,0.0110557757953723
19910104,15.5456467528598,0.0113818740229292
19910107,15.6191422191298,0.0114087474550342
19910108,15.5174313806089,0.0113715402726166
19910109,21.4855345803289,0.0133808116907287
19910110,18.6219540198311,0.0124572448866216
19910111,17.5323894670283,0.0120873175501668
19910114,19.5024777950834,0.0127483586509151
19910115,17.9872807905106,0.012243120786286
19910116,16.6364746467631,0.0117744336901197
19910117,25.5778684975632,0.0145996200000671
19910118,21.0288134466314,0.0132378288270872
19910121,20.1887513325147,0.0129707206599179
19910122,20.2727459987926,0.0129976747916671
19910123,20.0085110111524,0.0129126911122199
19910124,16.4583246036307,0.0117112213295734
19910125,16.1522274488822,0.0116018056959833
19910128,15.7545044096187,0.0114580773582143
19910129,15.6447759136458,0.0114181054739267
19910130,16.1957799914929,0.0116174366046233
19910131,15.6752253492337,0.0114292116049306
19910201,16.3787591624276,0.0116828789126181
19910204,16.1848774619433,0.0116135256855757
19910205,16.6342987668897,0.0117736636774942
19910206,16.9792483180688,0.0118951139542211
19910207,17.5517152924436,0.0120939775964608
19910208,16.7649698504168,0.0118198173457464
19910211,17.2692346734643,0.0119962614570347
19910212,17.8195087478171,0.0121858896364529
19910213,17.2042276595011,0.0119736612541518
19910214,17.2891108282048,0.0120031630651414
19910215,15.9622339865931,0.0115333696964479
19910219,15.8945409148463,0.0115088882010262
19910220,15.5992494648709,0.0114014799715033
19910221,15.5942154280498,0.0113996401361512
19910222,16.6289609939727,0.0117717745030124
19910225,16.7825510403125,0.0118260133604949
19910226,16.3597278810452,0.0116760894855845
19910227,16.2751096240029,0.0116458539203168
19910228,16.5352578557674,0.0117385610474508
19910301,17.2490343963872,0.0119892432331331
19910304,16.1974535192778,0.0116180368103787
19910305,16.0416329019935,0.0115620186033097
19910306,16.246028557919,0.0116354446118742
19910307,16.5625209057355,0.0117482342310577
19910308,16.5461974231533,0.011742443464896
19910311,15.5564428603507,0.0113858255667411
19910312,15.8116248022796,0.0114788300805873
19910313,15.5379521886434,0.011379056854826
19910314,15.9403659897069,0.0115254667258015
19910315,15.3596714026453,0.0113135874809324
19910318,15.8722684737116,0.011500821881396
19910319,16.5263417329568,0.0117353957939776
19910320,15.6950827288168,0.0114364485778354
19910321,15.8485450283987,0.011492223830486
19910322,15.5282751294798,0.0113755128563799
19910325,15.0620806058499,0.0112034520743422
19910326,14.6429361345378,0.0110464685663707
19910327,15.1782926703455,0.0112465893609075
19910328,14.7274681560624,0.0110783076911828
19910401,14.5351761988433,0.011005747058864
19910402,14.6737790547763,0.0110580962250803
19910403,14.8823492255837,0.0111364077188232
19910404,15.0113387759471,0.0111845648015271
19910405,15.6744372650925,0.0114289242950698
19910408,14.9534442209513,0.0111629760894931
19910409,14.9641478092191,0.0111669705714438
19910410,14.8407552138286,0.0111208345062427
19910411,15.0291037211194,0.0111911809479308
19910412,15.5635561011015,0.0113884283745613
19910415,15.1438209973883,0.0112338109433785
19910416,15.0738642296354,0.0112078336553931
19910417,14.9856940443704,0.011175007100807
19910418,14.9045340327482,0.0111447050330146
19910419,14.4880793442815,0.0109879021899396
19910422,14.3967540030738,0.010953216423755
19910423,14.580637584019,0.011022944851543
19910424,14.580975606497,0.0110230726231002
19910425,14.835718794833,0.0111189473403259
19910426,14.9665860754403,0.0111678803104559
19910429,14.9574082094762,0.0111644555806498
19910430,15.7511698240927,0.0114568646903988
19910501,15.0665817511352,0.0112051259665444
19910502,14.8273165504203,0.0111157982733361
19910503,14.7739348817339,0.0110957705462239
19910506,14.4462926325197,0.0109720450207637
19910507,14.0062699097099,0.0108036528967868
19910508,14.0115719416471,0.0108056975486882
19910509,14.2055281415241,0.0108802298311832
19910510,14.6638391464535,0.0110543502547087
19910513,14.3608810675698,0.0109395616409624
19910514,14.5259377012371,0.0110022488993679
19910515,14.6526775214359,0.0110501423525657
19910516,14.6565105672312,0.0110515875809885
19910517,14.7233650778501,0.0110767643733215
19910520,14.153094319066,0.0108601313370918
19910521,14.3301208927734,0.0109278394070578
19910522,14.1846872495317,0.0108722457238342
19910523,14.2901528113644,0.0109125893701435
19910524,13.931625335873,0.0107748261145571
19910528,13.89350148469,0.0107600733751719
19910529,13.7930762888681,0.0107211147931189
19910530,13.6640439031799,0.0106708496628197
19910531,13.5623030953368,0.0106310485118421
19910603,13.6322090926325,0.0106584118159604
19910604,13.5542739705357,0.0106279011609912
19910605,13.7633417507675,0.0107095524925054
19910606,13.5817312674006,0.0106386603430604
19910607,13.8579427777703,0.0107462950118364
19910610,13.4413927605553,0.0105835535779794
19910611,13.3117424498148,0.0105323875299853
19910612,13.7523182464662,0.0107052628204022
19910613,14.4379200152482,0.0109688650336791
19910614,13.7899052259399,0.0107198823166503
19910617,13.4289862735632,0.0105786681083377
19910618,13.7113487613296,0.0106893049202344
19910619,13.9745195948267,0.0107914007411869
19910620,13.5130248443573,0.0106117171263488
19910621,13.5073368093983,0.0106094834972452
19910624,13.7900487958982,0.0107199381201177
19910625,13.6817648214586,0.0106777669409614
19910626,13.5503806256918,0.0106263746662459
19910627,13.3353811808498,0.0105417349856218
19910628,13.8643609210984,0.0107487832338899
19910701,14.7241175165183,0.0110770474091393
19910702,13.5051648433808,0.0106086304658757
19910703,14.7169241464768,0.0110743412695281
19910705,14.3973042478691,0.0109534257380469
19910708,15.0758334880384,0.0112085657304427
19910709,14.1834801905633,0.0108717831221329
19910710,14.8875824965641,0.0111383655655292
19910711,15.124097504538,0.0112264930352782
19910712,15.3088683514542,0.0112948617932574
19910715,14.2537793354879,0.0108986923280914
19910716,14.1343493365762,0.0108529371357005
19910717,13.9412795688186,0.0107785587969893
19910718,13.8011674347506,0.0107242588845534
19910719,13.1454077482373,0.0104663778151108
19910722,13.3619998041134,0.0105522508673558
19910723,13.7683322296753,0.0107114939160679
19910724,13.5266992962829,0.0106170850112303
19910725,13.7118483812952,0.0106894996691828
19910726,13.7012682638156,0.0106853748428306
19910729,13.3883304473231,0.0105626426804261
19910730,13.2504164363562,0.0105080986372243
19910731,12.9159215219676,0.0103746170700286
19910801,12.659892812871,0.01027127581043
19910802,13.1569280590299,0.0104709630482866
19910805,12.7992094807699,0.0103276366612316
19910806,13.0999966723268,0.0104482840187304
19910807,12.8273293997603,0.0103389753682205
19910808,12.9285177391138,0.0103796747456724
19910809,12.7780477987208,0.0103190954863305
19910812,12.4031924479937,0.0101666089266094
19910813,12.7897060403368,0.0103238018030895
19910814,12.998202091793,0.0104076102331391
19910815,12.923164269229,0.0103775255035538
19910816,13.7324844785716,0.0106975404021094
19910819,16.6751334184586,0.0117881060885039
19910820,15.4563811356549,0.0113491486962881
19910821,16.6515187892896,0.0117797562189297
19910822,15.8008662926174,0.0114749242163864
19910823,15.7263713444784,0.0114478423529205
19910826,14.408631317794,0.0109577336912467
19910827,14.1696536860063,0.0108664827512579
19910828,13.4760398772273,0.0105971851125772
19910829,13.3552707875315,0.0105495935101514
19910830,13.163499573798,0.0104735776973129
19910903,13.5986647721122,0.0106452903405341
19910904,13.7596736267977,0.0107081252742943
19910905,13.5496879282389,0.0106261030518557
19910906,14.1369553927497,0.0108539376083635
19910909,13.6926456486099,0.010682012001729
19910910,13.943122937136,0.0107792713641878
19910911,13.6828110126148,0.0106781751767389
19910912,14.9096555445263,0.01114661964623
19910913,14.5840952662388,0.0110242517759101
19910916,14.1253175503211,0.010849469092357
19910917,13.9539538589756,0.0107834571833339
19910918,13.572725847361,0.0106351327555423
19910919,13.0774722658176,0.0104392976559
19910920,12.733017090889,0.0103008968423826
19910923,12.6284399618404,0.0102585086480445
19910924,12.8892602809454,0.0103639038176361
19910925,12.7889977670371,0.0103235159413824
19910926,12.78323026941,0.0103211878634075
19910927,13.1635449406095,0.0104735957454168
19910930,13.0824300259719,0.0104412762733505
19911001,12.995456306432,0.0104065109052106
19911002,12.7213322924138,0.0102961693088634
19911003,12.7473539951174,0.0103066944244657
19911004,12.9580480869213,0.0103915222204294
19911007,12.6389085458044,0.0102627597595239
19911008,12.7665111681113,0.0103144361487962
19911009,12.8527030136709,0.0103491960290284
19911010,12.6776816381839,0.0102784895283726
19911011,12.3816618496584,0.0101577810280504
19911014,12.302159945812,0.010125117260972
19911015,12.5281232444156,0.0102176820774967
19911016,12.3137953598982,0.0101299043101347
19911017,12.68035617944,0.0102795736695967
19911018,12.4316310776669,0.0101782574956239
19911021,12.5588708395048,0.0102302129496836
19911022,12.5283996643663,0.010217794798115
19911023,12.3390368538498,0.0101402814120425
19911024,12.4594975855993,0.0101896588042319
19911025,12.5508803956962,0.0102269580014848
19911028,12.5814089273986,0.0102393883799272
19911029,13.0419664610918,0.0104251164905929
19911030,12.7705096601073,0.0103160512714036
19911031,12.4702536869856,0.0101940561468377
19911101,13.3454786373295,0.0105457252940585
19911104,13.1662622126404,0.0104746766905716
19911105,13.1357413662077,0.0104625289191985
19911106,13.3975038906061,0.0105662607271944
19911107,13.0828350899619,0.0104414379158085
19911108,13.2902575071369,0.0105238845438748
19911111,12.6228894249454,0.0102562539558982
19911112,12.7916369584798,0.0103245810885478
19911113,13.2588070864161,0.0105114251675721
19911114,12.83486207239,0.0103420106331691
19911115,15.1275345060404,0.01122776859177
19911118,14.9636646976648,0.0111667903093894
19911119,16.3163867944276,0.0116606127606384
19911120,15.437480579685,0.0113422075231136
19911121,15.8638975848075,0.0114977887674136
19911122,15.7612213627895,0.0114605196809123
19911125,15.1524783252198,0.0112370215230801
19911126,15.8698979098141,0.0114999630107427
19911127,14.7675338779478,0.0110933665907258
19911129,14.3679063032886,0.0109422370897091
19911202,16.3465564805318,0.0116713882638027
19911203,15.0328858566059,0.0111925890126033
19911204,15.0347452417629,0.0111932811847714
19911205,15.1155378202393,0.0112233156940657
19911206,15.7164050831903,0.0114442143618476
19911209,14.8727111858053,0.0111328010797692
19911210,15.1851777213772,0.0112491398639249
19911211,15.3341431652443,0.0113041818092702
19911212,15.7155423160967,0.0114439002369882
19911213,15.0388689148121,0.0111948161049405
19911216,14.6077013223816,0.0110331701859973
19911217,14.0646091742249,0.010826129338405
19911218,13.987151037131,0.010796276764519
19911219,13.7168686388344,0.010691456339384
19911220,14.7619280888925,0.0110912608574245
19911223,14.0279931903641,0.0108120277123689
19911224,14.2514371469734,0.0108977968518769
19911226,14.1022877977982,0.0108406210606981
19911227,13.8384089016135,0.01073871846079
19911230,13.8451276461847,0.0107413250448074
19911231,14.415090753516,0.0109601896096418
19920102,14.2318985812984,0.0108903239090559
19920103,14.1905388555362,0.0108744880552052
19920106,14.2309897605569,0.0108899761862905
19920107,14.2752303030714,0.0109068901399801
19920108,14.3749794088114,0.0109449301082021
19920109,14.3393972869591,0.0109313758233502
19920110,14.5222711918201,0.0110008602662928
19920113,13.8702221240102,0.0107510550350536
19920114,13.9450847265165,0.0107800296561576
19920115,13.6208946651101,0.0106539877765363
19920116,13.8899135975348,0.0107586839334306
19920117,13.6794221311099,0.0106768527397317
19920120,13.7021597746351,0.0106857224738726
19920121,13.7234894853685,0.0106940362996425
19920122,13.4884056835048,0.0106020460617691
19920123,13.838036495553,0.0107385739647439
19920124,13.5988503976412,0.0106453629958624
19920127,13.3351606549653,0.0105416478214451
19920128,13.3061707648073,0.0105301831120543
19920129,14.5190641843557,0.0109996455186655
19920130,13.8372041681245,0.0107382510090969
19920131,13.7771560611269,0.0107149257506865
19920203,13.7262016685029,0.0106950929824939
19920204,13.7791076254631,0.0107156846201659
19920205,13.4456361835022,0.0105852240503379
19920206,13.066141411986,0.0104347741598249
19920207,13.8247332719757,0.0107334109489853
19920210,13.4282387810429,0.0105783736860646
19920211,13.1670841719495,0.0104750036483484
19920212,13.0627338059859,0.0104334133939897
19920213,13.6365528672992,0.0106601097818374
19920214,13.2522995349155,0.0105088452961127
19920218,13.5868293908164,0.0106406568526949
19920219,13.3042746277348,0.0105294328067149
19920220,13.4184045928685,0.0105744994337275
19920221,13.2952935093309,0.0105258782330862
19920224,13.1955058408638,0.0104863029077871
19920225,13.2692706730468,0.0105155720533276
19920226,13.1150036286468,0.0104542669233854
19920227,12.7825233744226,0.0103209024857416
19920228,13.0298683808008,0.0104202800589367
19920302,12.7248301286268,0.0102975847203065
19920303,12.5785600234922,0.0102382290230831
19920304,12.6351238944907,0.010261223081132
19920305,12.9478089753607,0.0103874158541962
19920306,12.7813116521402,0.0103204132879697
19920309,12.4816108501781,0.0101986971595143
19920310,12.5720559619435,0.0102355817136202
19920311,12.7157993963384,0.0102939300060515
19920312,12.9960513829149,0.0104067491653714
19920313,12.7938982095681,0.0103254936159521
19920316,12.5701263812403,0.0102347961961635
19920317,12.7071616751646,0.0102904331278963
19920318,12.4531400723195,0.0101870588134814
19920319,12.1546462556887,0.0100642296673618
19920320,12.0379362662284,0.0100157943045923
19920323,11.9017700703579,0.00995898675834959
19920324,12.1759284199072,0.0100730367896625
19920325,11.7831751706733,0.00990924449301143
19920326,11.7140087988076,0.00988011841984007
19920327,12.0822723398527,0.0100342215857587
19920330,11.6732473816075,0.00986291343941513
19920331,11.929962412096,0.00997077496657775
19920401,12.431277031338,0.010178112558876
19920402,12.2840000136121,0.0101176413644733
19920403,12.4339271298971,0.0101791973856394
19920406,12.2850050018746,0.0101180552322217
19920407,12.6315941154848,0.010259789680871
19920408,13.1471084481085,0.010467054842102
19920409,13.4522813957847,0.0105878394852242
19920410,13.1029945140461,0.0104494794583455
19920413,12.4483659688942,0.0101851059431956
19920414,13.6307789667782,0.0106578527257207
19920415,13.0589333863647,0.0104318955557642
19920416,12.7402041432376,0.0103038035627779
19920420,13.234092748208,0.0105016239808454
19920421,13.1855372945954,0.0104823412201169
19920422,12.8537301089615,0.0103496095373052
19920423,13.2116183349143,0.0104927031530306
19920424,13.3483732873854,0.0105468689221752
19920427,13.1163097527688,0.0104547874810095
19920428,13.0809747718388,0.0104406955275334
19920429,13.0158536732545,0.0104146746121577
19920430,12.5975569612853,0.0102459573171102
19920501,12.9740588803103,0.0103979400525258
19920504,12.9967255776055,0.0104070190967465
19920505,12.5457216348036,0.0102248560033885
19920506,12.5416708906372,0.0102232051768828
19920507,12.4960390593295,0.0102045900862184
19920508,12.7440608755437,0.0103053630356333
19920511,12.1895775149446,0.0100786810954876
19920512,12.2000623394255,0.0100830147357761
19920513,12.2216203667878,0.0100919193610481
19920514,12.3595400092036,0.0101487027123354
19920515,12.5499916725274,0.0102265959115303
19920518,12.2155519178075,0.0100894135598522
19920519,12.1086663356415,0.0100451755981174
19920520,12.1292773878758,0.0100537212794881
19920521,12.4406879232742,0.0101819644156036
19920522,11.727147062291,0.00988565756634793
19920526,12.5932211955848,0.0102441939635682
19920527,11.8518446132665,0.00993807686512943
19920528,11.8515136543807,0.00993793810538716
19920529,11.7154243294775,0.00988071536271434
19920601,12.2682795143928,0.0101111652454077
19920602,11.8092469186526,0.00992020115666874
19920603,11.9486125479897,0.00997856558996568
19920604,11.8102249325221,0.0099206119319501
19920605,11.9447386457057,0.00997694786566582
19920608,11.5818364608013,0.00982422026626088
19920609,11.7064088646077,0.00987691283777802
19920610,11.4076722981407,0.00975007363140602
19920611,11.8618974527307,0.00994229075411811
19920612,12.1980893506403,0.0100821993924277
19920615,12.1617925099113,0.0100671878355342
19920616,11.8745058927879,0.009947573361038
19920617,12.5749529080782,0.0102367609249208
19920618,12.2617921058421,0.0101084915235666
19920619,12.1924206032478,0.0100798563991292
19920622,12.3774749418129,0.0101560634359533
19920623,12.0509221441795,0.0100211950984648
19920624,11.9234332586021,0.00996804613862135
19920625,12.3552460349839,0.0101469396186666
19920626,12.0429030557062,0.0100178603236529
19920629,12.1284647992413,0.0100533845044183
19920630,11.8379657007009,0.00993225624782747
19920701,11.8917032100114,0.00995477406825965
19920702,13.2008144192216,0.0104884120259859
19920706,12.3597229815358,0.0101487778334536
19920707,12.762975036616,0.0103130075780605
19920708,12.8125553547707,0.0103330196275382
19920709,12.7750745739559,0.0103178948813683
19920710,12.7549783341349,0.0103097762399477
19920713,12.2827181667764,0.010117113458054
19920714,12.2106291235232,0.0100873803683626
19920715,12.0010161345991,0.0100004233804537
19920716,12.2248547535821,0.0100932546590871
19920717,12.406663858285,0.0101680315442916
19920720,13.2340811346052,0.0105016193729845
19920721,12.4605020252487,0.010190069522681
19920722,12.8966093137544,0.0103668579753601
19920723,12.7102875231564,0.0102916987272739
19920724,12.6441514845563,0.0102648881649032
19920727,11.975575908517,0.00998981811167291
19920728,12.142448244715,0.0100591783315516
19920729,12.4993381795142,0.0102059370709382
19920730,11.9877575813423,0.00999489769054786
19920731,11.9491613967681,0.00997879476555498
19920803,11.7031290897081,0.00987552913759903
19920804,11.4953368711636,0.00978746514304716
19920805,11.3420109741266,0.00972197295396989
19920806,11.05388389597,0.00959769238583334
19920807,11.7657305767842,0.00990190662481399
19920810,11.5009405038579,0.00978985040056705
19920811,11.7314870641589,0.00988748664733988
19920812,11.6936370107735,0.00987152344320668
19920813,12.2993384350637,0.0101239560923023
19920814,11.8827034789135,0.00995100643105739
19920817,11.4526283037194,0.00976926656395768
19920818,11.2426605859529,0.00967929946929397
19920819,11.1708604709261,0.00964834202981964
19920820,10.9168083828811,0.00953799786069779
19920821,11.9271994947213,0.0099696203098552
